session_id,config_id,browser_profile,mux_mode,parallel,padding_mode,resolver_mode,success,pcap_file,browser_log,pcap_size_bytes,packet_count,out_packets,in_packets,unknown_packets,out_payload_bytes,in_payload_bytes,total_payload_bytes,flow_duration_seconds,burst_count,len_1,len_2,len_3,len_4,len_5,len_6,len_7,len_8,len_9,len_10,len_11,len_12,len_13,len_14,len_15,len_16,len_17,len_18,len_19,len_20
RQ6_EXPAND_baseline_default_off_01,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_01.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_01_browser.json,21449,69,35,34,0,10458,4831,15289,1.141893,42,0,0,0,1759,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_baseline_default_off_02,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_02.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_02_browser.json,21609,69,35,34,0,10618,4831,15449,1.144759,44,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-208,-366,0,0,0,0
RQ6_EXPAND_baseline_default_off_03,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_03.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_03_browser.json,21601,70,36,34,0,10522,4831,15353,1.137904,42,0,0,0,1791,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_baseline_default_off_04,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_04.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_04_browser.json,21305,67,34,33,0,10490,4831,15321,1.144262,40,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-574,0,0,0,0,0
RQ6_EXPAND_baseline_default_off_05,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_05.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_05_browser.json,21425,68,35,33,0,10522,4831,15353,1.144574,44,0,0,0,1759,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_baseline_default_off_06,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_06.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_06_browser.json,21609,69,35,34,0,10618,4831,15449,1.141505,44,0,0,0,1791,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_baseline_default_off_07,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_07.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_07_browser.json,21545,69,35,34,0,10554,4831,15385,1.138998,44,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_baseline_default_off_08,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_08.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_08_browser.json,21337,67,34,33,0,10522,4831,15353,1.146053,40,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-574,0,0,0,0,1998
RQ6_EXPAND_baseline_default_off_09,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_09.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_09_browser.json,21345,66,34,32,0,10618,4831,15449,1.145391,46,0,0,0,1791,0,-1369,0,80,655,0,-255,0,-255,0,-574,0,0,0,0,2094
RQ6_EXPAND_baseline_default_off_10,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_10.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_10_browser.json,21689,71,37,34,0,10522,4831,15353,1.141587,46,0,0,0,1759,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_baseline_default_off_11,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_11.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_11_browser.json,21513,69,35,34,0,10522,4831,15353,1.142507,42,0,0,0,1791,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_baseline_default_off_12,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_12.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_12_browser.json,21545,69,35,34,0,10554,4831,15385,1.141587,46,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_baseline_default_off_13,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_13.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_13_browser.json,21545,69,35,34,0,10554,4831,15385,1.142682,44,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_baseline_default_off_14,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_14.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_14_browser.json,21449,69,35,34,0,10458,4831,15289,1.145336,46,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_baseline_default_off_15,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_15.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_15_browser.json,21401,67,34,33,0,10586,4831,15417,1.144305,42,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-574,0,0,0,0,1998
RQ6_EXPAND_baseline_default_off_16,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_16.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_16_browser.json,21153,66,34,32,0,10426,4831,15257,1.142225,42,0,0,0,1727,0,-1369,0,80,655,-255,0,-255,0,-208,0,-366,0,0,0,0
RQ6_EXPAND_baseline_default_off_17,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_17.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_17_browser.json,21577,69,35,34,0,10586,4831,15417,1.144015,46,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_baseline_default_off_18,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_18.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_18_browser.json,21537,70,36,34,0,10458,4831,15289,1.141412,42,0,0,0,1791,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_baseline_default_off_19,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_19.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_19_browser.json,21449,69,35,34,0,10458,4831,15289,1.143457,44,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_baseline_default_off_20,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_baseline_default_off_20.pcap,/opt/praxis/logs/RQ6_EXPAND_baseline_default_off_20_browser.json,21633,70,36,34,0,10554,4831,15385,1.144157,44,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_01,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_01.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_01_browser.json,21556,67,34,33,0,10741,4831,15572,1.144072,42,0,0,0,1823,0,-1369,0,80,679,0,-255,0,-255,0,-574,0,0,0,0,2094
RQ6_EXPAND_camouflaged_off_02,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_02.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_02_browser.json,21636,69,35,34,0,10645,4831,15476,1.143279,42,0,0,0,1727,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_03,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_03.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_03_browser.json,21524,67,34,33,0,10709,4831,15540,1.14689,42,0,0,0,1823,0,-1369,0,80,679,0,-255,0,-255,0,-574,0,0,0,0,0
RQ6_EXPAND_camouflaged_off_04,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_04.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_04_browser.json,21644,68,35,33,0,10741,4831,15572,1.146237,40,0,0,0,1759,0,-1369,0,80,679,0,-255,0,-255,0,-574,0,0,0,0,2062
RQ6_EXPAND_camouflaged_off_05,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_05.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_05_browser.json,21316,65,33,32,0,10677,4831,15508,1.141765,42,0,0,0,1823,0,-1369,0,80,679,0,-255,0,-255,0,-574,0,0,0,0,2062
RQ6_EXPAND_camouflaged_off_06,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_06.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_06_browser.json,21756,70,36,34,0,10677,4831,15508,1.14357,42,0,0,0,1791,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_07,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_07.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_07_browser.json,21284,65,33,32,0,10645,4831,15476,1.145225,38,0,0,0,1727,0,-1369,0,80,679,0,-255,0,-255,0,-574,0,0,0,0,2062
RQ6_EXPAND_camouflaged_off_08,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_08.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_08_browser.json,21820,70,36,34,0,10741,4831,15572,1.144234,44,0,0,0,1791,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_09,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_09.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_09_browser.json,21668,69,35,34,0,10677,4831,15508,1.143985,42,0,0,0,1791,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_10,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_10.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_10_browser.json,21572,69,35,34,0,10581,4831,15412,1.145768,42,0,0,0,1791,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_11,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_11.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_11_browser.json,21668,69,35,34,0,10677,4831,15508,1.145083,44,0,0,0,1791,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_12,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_12.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_12_browser.json,21788,70,36,34,0,10709,4831,15540,1.145076,46,0,0,0,1759,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_13,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_13.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_13_browser.json,21572,69,35,34,0,10581,4831,15412,1.14221,40,0,0,0,1759,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_14,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_14.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_14_browser.json,21604,69,35,34,0,10613,4831,15444,1.141674,40,0,0,0,1727,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_15,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_15.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_15_browser.json,21732,69,35,34,0,10741,4831,15572,1.145474,44,0,0,0,1823,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_16,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_16.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_16_browser.json,21684,71,37,34,0,10517,4831,15348,1.141747,48,0,0,0,1727,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_17,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_17.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_17_browser.json,21788,70,35,35,0,10709,4831,15540,1.140286,46,0,0,0,1759,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_18,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_18.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_18_browser.json,22028,72,37,35,0,10773,4831,15604,1.140676,44,0,0,0,1823,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_19,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_19.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_19_browser.json,21516,68,35,33,0,10613,4831,15444,1.141872,46,0,0,0,1759,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
RQ6_EXPAND_camouflaged_off_20,camouflaged_off,camouflaged,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ6_EXPAND_camouflaged_off_20.pcap,/opt/praxis/logs/RQ6_EXPAND_camouflaged_off_20_browser.json,21812,71,36,35,0,10645,4831,15476,1.142374,46,0,0,0,1759,0,-1369,0,80,679,0,-255,0,-255,0,-208,0,-366,0,0,0
