session_id,config_id,browser_profile,mux_mode,parallel,padding_mode,resolver_mode,success,pcap_file,browser_log,pcap_size_bytes,packet_count,out_packets,in_packets,unknown_packets,out_payload_bytes,in_payload_bytes,total_payload_bytes,flow_duration_seconds,burst_count,len_1,len_2,len_3,len_4,len_5,len_6,len_7,len_8,len_9,len_10,len_11,len_12,len_13,len_14,len_15,len_16,len_17,len_18,len_19,len_20,model_name,multidetector_proxy_probability,multidetector_label_050
RQ7_CONFIRM_default_c2_p1_13,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_13.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_13_browser.json,20502,56,28,28,0,10557,4977,15534,0.186977,34,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8591655418187975,1
RQ7_CONFIRM_default_c2_p1_14,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_14.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_14_browser.json,20350,54,27,27,0,10589,4969,15558,0.190316,36,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8418745153554873,1
RQ7_CONFIRM_default_c2_p1_15,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_15.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_15_browser.json,20158,53,26,27,0,10485,4969,15454,0.191367,36,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8329949196061397,1
RQ7_CONFIRM_default_c2_p1_16,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_16.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_16_browser.json,20390,54,27,27,0,10621,4977,15598,0.190135,36,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8415023822927068,1
RQ7_CONFIRM_default_c2_p1_17,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_17.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_17_browser.json,20342,55,27,28,0,10493,4969,15462,0.18957,32,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8429526734268247,1
RQ7_CONFIRM_default_c2_p1_18,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_18.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_18_browser.json,20374,54,27,27,0,10621,4961,15582,0.190205,34,0,0,0,1832,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8358905758184065,1
RQ7_CONFIRM_default_c2_p1_19,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_19.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_19_browser.json,20438,54,27,27,0,10685,4961,15646,0.183457,30,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8218765133574853,1
RQ7_CONFIRM_default_c2_p1_20,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_20.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_20_browser.json,20310,54,27,27,0,10557,4961,15518,0.188362,32,0,0,0,1832,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8298925738204046,1
RQ7_CONFIRM_default_c2_p1_21,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_21.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_21_browser.json,20158,52,26,26,0,10589,4953,15542,0.189295,30,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2020,extra_trees,0.8159078792471974,1
RQ7_CONFIRM_default_c2_p1_22,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_22.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_22_browser.json,20134,52,26,26,0,10557,4961,15518,0.183099,32,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2052,extra_trees,0.8235357461844168,1
RQ7_CONFIRM_default_c2_p1_23,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_23.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_23_browser.json,20462,56,28,28,0,10525,4969,15494,0.182594,34,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8586580791322304,1
RQ7_CONFIRM_default_c2_p1_24,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_24.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_24_browser.json,20214,54,27,27,0,10453,4969,15422,0.183381,36,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8389949196061397,1
RQ7_CONFIRM_default_c2_p1_25,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_25.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_25_browser.json,20534,56,27,29,0,10589,4977,15566,0.190506,32,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8458322691761723,1
RQ7_CONFIRM_default_c2_p1_26,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_26.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_26_browser.json,20310,54,27,27,0,10557,4961,15518,0.194178,34,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8355023822927068,1
RQ7_CONFIRM_default_c2_p1_27,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_27.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_27_browser.json,20406,54,27,27,0,10653,4961,15614,0.189932,30,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8215043802947049,1
RQ7_CONFIRM_default_c2_p1_28,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_28.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_28_browser.json,20622,57,28,29,0,10589,4977,15566,0.188902,36,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.867537674881578,1
RQ7_CONFIRM_default_c2_p1_29,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_29.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_29_browser.json,20350,53,26,27,0,10677,4969,15646,0.190608,40,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8572511808577389,1
RQ7_CONFIRM_default_c2_p1_30,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_30.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_30_browser.json,20342,54,27,27,0,10589,4961,15550,0.193628,32,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,-6,0,0,extra_trees,0.8278245728902487,1
RQ7_CONFIRM_default_c2_p1_31,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_31.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_31_browser.json,20318,55,28,27,0,10461,4977,15438,0.186683,34,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8470744563763238,1
RQ7_CONFIRM_default_c2_p1_32,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_32.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_32_browser.json,20630,56,28,28,0,10685,4977,15662,0.186946,32,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,-6,0,0,extra_trees,0.851472396376646,1
RQ7_CONFIRM_default_c2_p1_33,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_33.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_33_browser.json,20134,52,26,26,0,10549,4969,15518,0.190991,34,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,-6,0,0,extra_trees,0.8241131731788489,1
RQ7_CONFIRM_default_c2_p1_34,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_34.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_34_browser.json,20566,55,28,27,0,10717,4969,15686,0.188795,34,0,0,0,1832,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8495979795258102,1
RQ7_CONFIRM_default_c2_p1_35,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_35.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_35_browser.json,20342,54,27,27,0,10589,4961,15550,0.1877,34,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8358745153554874,1
RQ7_CONFIRM_default_c2_p1_36,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_36.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_36_browser.json,19878,50,25,25,0,10485,4953,15438,0.184509,32,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,1988,extra_trees,0.8014374939870206,1
RQ7_CONFIRM_default_c2_p1_37,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_37.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_37_browser.json,20494,56,28,28,0,10557,4969,15526,0.190411,34,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.859537674881578,1
RQ7_CONFIRM_default_c2_p1_38,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_38.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_38_browser.json,20230,52,25,27,0,10645,4969,15614,0.181452,34,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2052,extra_trees,0.8199429586715898,1
RQ7_CONFIRM_default_c2_p1_39,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_39.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_39_browser.json,20470,54,27,27,0,10717,4961,15678,0.191269,30,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2084,extra_trees,0.831617280956599,1
RQ7_CONFIRM_default_c2_p1_40,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_40.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_40_browser.json,20310,54,27,27,0,10557,4961,15518,0.18514,30,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8218765133574853,1
RQ7_CONFIRM_default_c2_p1_41,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_41.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_41_browser.json,20254,54,27,27,0,10493,4969,15462,0.186114,34,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8349949196061397,1
RQ7_CONFIRM_default_c2_p1_42,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_42.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_42_browser.json,20374,54,27,27,0,10621,4961,15582,0.187359,34,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8358745153554874,1
RQ7_CONFIRM_default_c2_p1_43,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_43.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_43_browser.json,20470,56,28,28,0,10525,4977,15502,0.182789,36,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8646580791322304,1
RQ7_CONFIRM_default_c2_p1_44,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_44.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_44_browser.json,20294,52,26,26,0,10717,4961,15678,0.185416,38,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2084,extra_trees,0.8539032891890892,1
RQ7_CONFIRM_default_c2_p1_45,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_45.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_45_browser.json,20030,52,26,26,0,10453,4961,15414,0.194644,34,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8216576509595185,1
RQ7_CONFIRM_default_c2_p1_46,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_46.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_46_browser.json,20310,54,27,27,0,10557,4961,15518,0.183835,34,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2052,extra_trees,0.8452431498918205,1
RQ7_CONFIRM_default_c2_p1_47,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_47.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_47_browser.json,20222,52,26,26,0,10653,4953,15606,0.192541,34,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2052,extra_trees,0.8295337481824189,1
RQ7_CONFIRM_default_c2_p1_48,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_48.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_48_browser.json,20254,54,27,27,0,10493,4969,15462,0.182903,32,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,extra_trees,0.8293690506709183,1
RQ7_CONFIRM_default_c2_p1_49,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_49.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_49_browser.json,20230,53,26,27,0,10557,4969,15526,0.188622,38,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2020,extra_trees,0.8616126908984908,1
RQ7_CONFIRM_default_c2_p1_50,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_50.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_50_browser.json,20126,52,26,26,0,10557,4953,15510,0.182422,30,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2084,extra_trees,0.8159078792471974,1
RQ7_CONFIRM_baseline_default_off_01,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_01.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_01_browser.json,21665,70,36,34,0,10586,4831,15417,1.141853,44,0,0,0,1759,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_02,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_02.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_02_browser.json,21417,69,35,34,0,10426,4831,15257,1.139745,44,0,0,0,1759,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_03,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_03.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_03_browser.json,21521,68,35,33,0,10618,4831,15449,1.139794,42,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-574,0,0,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_04,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_04.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_04_browser.json,21337,67,34,33,0,10522,4831,15353,1.145909,40,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-208,-366,0,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_05,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_05.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_05_browser.json,21369,67,34,33,0,10554,4831,15385,1.147163,44,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-574,0,0,0,0,2062,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_06,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_06.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_06_browser.json,21385,69,35,34,0,10394,4831,15225,1.142792,44,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_07,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_07.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_07_browser.json,21305,67,34,33,0,10490,4831,15321,1.144525,38,0,0,0,1791,0,-1369,0,80,655,0,-255,0,-255,0,-574,0,0,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_08,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_08.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_08_browser.json,21209,67,34,33,0,10394,4831,15225,1.144064,42,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-574,0,0,0,0,2030,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_09,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_09.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_09_browser.json,21369,67,34,33,0,10554,4831,15385,1.146044,42,0,0,0,1759,0,-1369,0,80,655,0,-255,0,-255,0,-208,-366,0,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_10,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_10.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_10_browser.json,21569,70,36,34,0,10490,4831,15321,1.141708,46,0,0,0,1759,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_11,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_11.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_11_browser.json,21609,69,35,34,0,10618,4831,15449,1.139084,44,0,0,0,1791,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_12,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_12.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_12_browser.json,21937,72,37,35,0,10682,4831,15513,1.144409,42,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_13,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_13.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_13_browser.json,21545,69,35,34,0,10554,4831,15385,1.14453,44,0,0,0,1759,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_14,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_14.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_14_browser.json,21633,70,36,34,0,10554,4831,15385,1.143213,44,0,0,0,1791,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_15,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_15.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_15_browser.json,21665,70,36,34,0,10586,4831,15417,1.142199,44,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_16,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_16.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_16_browser.json,21305,67,34,33,0,10490,4831,15321,1.14148,42,0,0,0,1791,0,-1369,0,80,655,0,-255,0,-255,0,-574,0,0,0,0,1998,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_17,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_17.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_17_browser.json,21577,69,35,34,0,10586,4831,15417,1.141105,44,0,0,0,1791,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_18,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_18.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_18_browser.json,21625,71,37,34,0,10458,4831,15289,1.142971,42,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_19,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_19.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_19_browser.json,21481,69,35,34,0,10490,4831,15321,1.143154,44,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_20,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_20.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_20_browser.json,21545,69,35,34,0,10554,4831,15385,1.141477,44,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_21,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_21.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_21_browser.json,21449,69,35,34,0,10458,4831,15289,1.14448,42,0,0,0,1759,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_22,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_22.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_22_browser.json,21569,70,36,34,0,10490,4831,15321,1.139051,42,0,0,0,1759,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_23,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_23.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_23_browser.json,21545,69,35,34,0,10554,4831,15385,1.141934,42,0,0,0,1727,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_24,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_24.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_24_browser.json,21209,67,34,33,0,10394,4831,15225,1.144279,42,0,0,0,1791,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
RQ7_CONFIRM_baseline_default_off_25,baseline_default_off,default,off,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_baseline_default_off_25.pcap,/opt/praxis/logs/RQ7_CONFIRM_baseline_default_off_25_browser.json,21577,69,35,34,0,10586,4831,15417,1.144272,46,0,0,0,1823,0,-1369,0,80,655,0,-255,0,-255,0,-208,0,-366,0,0,0,gradient_boosting,0.9999651526750792,1
