session_id,config_id,browser_profile,mux_mode,parallel,padding_mode,resolver_mode,success,pcap_file,browser_log,pcap_size_bytes,packet_count,out_packets,in_packets,unknown_packets,out_payload_bytes,in_payload_bytes,total_payload_bytes,flow_duration_seconds,burst_count,len_1,len_2,len_3,len_4,len_5,len_6,len_7,len_8,len_9,len_10,len_11,len_12,len_13,len_14,len_15,len_16,len_17,len_18,len_19,len_20,detector_proxy_probability,public_robust_log_distance,public_robust_log_distance_norm,compliance_score,compliance_penalty,overhead_norm,praxis_score_phase17
RQ7_CONFIRM_default_c2_p1_08,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_08.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_08_browser.json,20438,55,28,27,0,10589,4969,15558,0.187041,32,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.628208554329127,0.42091381040867454,1,0.0,0.2719766877124818,0.37916866802866017
RQ7_CONFIRM_default_c2_p1_09,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_09.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_09_browser.json,20070,51,25,26,0,10581,4961,15542,0.188315,34,0,0,0,1832,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,1988,0.49,15.870831907411713,0.9729388777999753,1,0.0,0.0932491500728509,0.565691064733634
RQ7_CONFIRM_default_c2_p1_10,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_10.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_10_browser.json,20502,55,28,27,0,10653,4969,15622,0.188032,38,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.667535856480951,0.43838463659814153,1,0.0,0.3030597377367654,0.3868376096961878
RQ7_CONFIRM_default_c2_p1_11,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_11.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_11_browser.json,20470,55,28,27,0,10621,4969,15590,0.193895,30,0,0,0,1832,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.61458336316596,0.4148609327998571,1,0.0,0.2875182127246236,0.3778272371161811
RQ7_CONFIRM_default_c2_p1_12,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_12.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_12_browser.json,20222,54,28,26,0,10461,4969,15430,0.186845,34,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,1988,0.49,15.881580511279143,0.9777138554789006,1,0.0,0.16707139388052453,0.5710534191116414
RQ7_CONFIRM_default_c2_p1_13,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_13.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_13_browser.json,20502,56,28,28,0,10557,4977,15534,0.186977,34,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.644319833926037,0.42807111208273463,1,0.0,0.3030597377367654,0.3832278761157954
RQ7_CONFIRM_default_c2_p1_14,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_14.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_14_browser.json,20350,54,27,27,0,10589,4969,15558,0.190316,36,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.650186014561344,0.43067711393559016,1,0.0,0.2292374939290918,0.38044886457391114
RQ7_CONFIRM_default_c2_p1_15,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_15.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_15_browser.json,20158,53,26,27,0,10485,4969,15454,0.191367,36,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.645326723895225,0.4285184145591592,1,0.0,0.1359883438562409,0.37503086228851773
RQ7_CONFIRM_default_c2_p1_16,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_16.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_16_browser.json,20390,54,27,27,0,10621,4977,15598,0.190135,36,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.64974443053241,0.43048094391132136,1,0.0,0.24866440019426905,0.38135155037867596
RQ7_CONFIRM_default_c2_p1_17,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_17.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_17_browser.json,20342,55,27,28,0,10493,4969,15462,0.18957,32,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.626498334544696,0.4201540595240539,1,0.0,0.22535211267605634,0.37657152646722164
RQ7_CONFIRM_default_c2_p1_18,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_18.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_18_browser.json,20374,54,27,27,0,10621,4961,15582,0.190205,34,0,0,0,1832,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.638205330557343,0.4253547949253316,1,0.0,0.24089363768819816,0.379168860108276
RQ7_CONFIRM_default_c2_p1_19,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_19.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_19_browser.json,20438,54,27,27,0,10685,4961,15646,0.183457,30,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.610210337625714,0.41291825265259524,1,0.0,0.2719766877124818,0.37637022281403243
RQ7_CONFIRM_default_c2_p1_20,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_20.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_20_browser.json,20310,54,27,27,0,10557,4961,15518,0.188362,32,0,0,0,1832,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.624534483380412,0.4192816350129412,1,0.0,0.20981058766391453,0.37548910163772514
RQ7_CONFIRM_default_c2_p1_21,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_21.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_21_browser.json,20158,52,26,26,0,10589,4953,15542,0.189295,30,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2020,0.49,15.856282114379155,0.966475253517201,1,0.0,0.1359883438562409,0.5655657559238324
RQ7_CONFIRM_default_c2_p1_22,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_22.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_22_browser.json,20134,52,26,26,0,10557,4961,15518,0.183099,32,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2052,0.49,15.875900038840033,0.9751903529443351,1,0.0,0.12433220009713453,0.568033233535374
RQ7_CONFIRM_default_c2_p1_23,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_23.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_23_browser.json,20462,56,28,28,0,10525,4969,15494,0.182594,34,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.644287138110391,0.4280565872391522,1,0.0,0.28363283147158813,0.3822514471072827
RQ7_CONFIRM_default_c2_p1_24,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_24.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_24_browser.json,20214,54,27,27,0,10453,4969,15422,0.183381,36,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.649474283340927,0.4303609332731712,1,0.0,0.16318601262748908,0.3770356272769843
RQ7_CONFIRM_default_c2_p1_25,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_25.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_25_browser.json,20534,56,27,29,0,10589,4977,15566,0.190506,32,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.631372933573155,0.42231955951286043,1,0.0,0.3186012627489072,0.3819919089669465
RQ7_CONFIRM_default_c2_p1_26,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_26.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_26_browser.json,20310,54,27,27,0,10557,4961,15518,0.194178,34,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.636448940378244,0.42457453322770866,1,0.0,0.20981058766391453,0.37734161601289373
RQ7_CONFIRM_default_c2_p1_27,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_27.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_27_browser.json,20406,54,27,27,0,10653,4961,15614,0.189932,30,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.608999550200384,0.41238037043075654,1,0.0,0.25643516270033995,0.3754048877857818
RQ7_CONFIRM_default_c2_p1_28,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_28.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_28_browser.json,20622,57,28,29,0,10589,4977,15566,0.188902,36,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.662060365392144,0.4359521953199367,1,0.0,0.36134045653229724,0.3889002911885927
RQ7_CONFIRM_default_c2_p1_29,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_29.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_29_browser.json,20350,53,26,27,0,10677,4969,15646,0.190608,40,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.671014055033291,0.4399297973143737,1,0.0,0.2292374939290918,0.38368730375648535
RQ7_CONFIRM_default_c2_p1_30,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_30.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_30_browser.json,20342,54,27,27,0,10589,4961,15550,0.193628,32,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,-6,0,0,0.485,14.623483972610394,0.41881495435932586,1,0.0,0.22535211267605634,0.3761028396595668
RQ7_CONFIRM_default_c2_p1_31,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_31.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_31_browser.json,20318,55,28,27,0,10461,4977,15438,0.186683,34,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.64102709563992,0.42660834054396835,1,0.0,0.21369596891694997,0.37824771763623644
RQ7_CONFIRM_default_c2_p1_32,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_32.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_32_browser.json,20630,56,28,28,0,10685,4977,15662,0.186946,32,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,-6,0,0,0.485,14.631543940553666,0.4223955279386158,1,0.0,0.3652258377853327,0.3843497266677821
RQ7_CONFIRM_default_c2_p1_33,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_33.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_33_browser.json,20134,52,26,26,0,10549,4969,15518,0.190991,34,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,-6,0,0,0.485,14.629203327082685,0.42135572991305165,1,0.0,0.12433220009713453,0.37194111547442477
RQ7_CONFIRM_default_c2_p1_34,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_34.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_34_browser.json,20566,55,28,27,0,10717,4969,15686,0.188795,34,0,0,0,1832,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.642520463494188,0.4272717567660659,1,0.0,0.33414278776104905,0.3845022542561755
RQ7_CONFIRM_default_c2_p1_35,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_35.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_35_browser.json,20342,54,27,27,0,10589,4961,15550,0.1877,34,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.637656751127329,0.4251110930859356,1,0.0,0.22535211267605634,0.37830648821388024
RQ7_CONFIRM_default_c2_p1_36,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_36.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_36_browser.json,19878,50,25,25,0,10485,4953,15438,0.184509,32,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,1988,0.49,15.853702161580461,0.9653291309901839,1,0.0,0.0,0.5583651958465643
RQ7_CONFIRM_default_c2_p1_37,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_37.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_37_browser.json,20494,56,28,28,0,10557,4969,15526,0.190411,34,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.644782143849705,0.42827648941298946,1,0.0,0.29917435648373,0.3831054891187328
RQ7_CONFIRM_default_c2_p1_38,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_38.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_38_browser.json,20230,52,25,27,0,10645,4969,15614,0.181452,34,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2052,0.49,15.888715754180971,0.9808836276660754,1,0.0,0.17095677513355997,0.5723571084398044
RQ7_CONFIRM_default_c2_p1_39,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_39.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_39_browser.json,20470,54,27,27,0,10717,4961,15678,0.191269,30,0,0,0,1768,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2084,0.5,15.878239494139907,0.9762296364620381,1,0.0,0.2875182127246236,0.5810562833979446
RQ7_CONFIRM_default_c2_p1_40,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_40.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_40_browser.json,20310,54,27,27,0,10557,4961,15518,0.18514,30,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.609935748280098,0.4127962686244961,1,0.0,0.20981058766391453,0.3732192234017694
RQ7_CONFIRM_default_c2_p1_41,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_41.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_41_browser.json,20254,54,27,27,0,10493,4969,15462,0.186114,34,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.636454523550887,0.42457701350561955,1,0.0,0.18261291889266634,0.37598260067160016
RQ7_CONFIRM_default_c2_p1_42,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_42.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_42_browser.json,20374,54,27,27,0,10621,4961,15582,0.187359,34,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.637724216298288,0.4251410639258147,1,0.0,0.24089363768819816,0.379094054258445
RQ7_CONFIRM_default_c2_p1_43,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_43.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_43_browser.json,20470,56,28,28,0,10525,4977,15502,0.182789,36,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.657367709094206,0.4338675218726794,1,0.0,0.2875182127246236,0.38447954329166895
RQ7_CONFIRM_default_c2_p1_44,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_44.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_44_browser.json,20294,52,26,26,0,10717,4961,15678,0.185416,38,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2084,0.5,15.92069596850236,0.9950905713245527,1,0.0,0.2020398251578436,0.5833836912214856
RQ7_CONFIRM_default_c2_p1_45,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_45.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_45_browser.json,20030,52,26,26,0,10453,4961,15414,0.194644,34,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.629465565276359,0.42147222704484644,1,0.0,0.07382224380767363,0.36945639165607996
RQ7_CONFIRM_default_c2_p1_46,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_46.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_46_browser.json,20310,54,27,27,0,10557,4961,15518,0.183835,34,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2052,0.49,15.89560351196873,0.9839434566541032,1,0.0,0.20981058766391453,0.5753707392121318
RQ7_CONFIRM_default_c2_p1_47,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_47.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_47_browser.json,20222,52,26,26,0,10653,4953,15606,0.192541,34,0,0,0,1736,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2052,0.49,15.888435535666073,0.9807591429264417,1,0.0,0.16707139388052453,0.5721192697182809
RQ7_CONFIRM_default_c2_p1_48,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_48.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_48_browser.json,20254,54,27,27,0,10493,4969,15462,0.182903,32,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-216,0,-374,0,-6,0,0.485,14.623988438418014,0.41903905908965855,1,0.0,0.18261291889266634,0.3740443166260138
RQ7_CONFIRM_default_c2_p1_49,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_49.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_49_browser.json,20230,53,26,27,0,10557,4969,15526,0.188622,38,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2020,0.49,15.908874769884108,0.9898391023676091,1,0.0,0.17095677513355997,0.5754915245853411
RQ7_CONFIRM_default_c2_p1_50,default_c2_p1,default,c2,1,none,standard_dns,1,/opt/praxis/pcaps/RQ7_CONFIRM_default_c2_p1_50.pcap,/opt/praxis/logs/RQ7_CONFIRM_default_c2_p1_50_browser.json,20126,52,26,26,0,10557,4953,15510,0.182422,30,0,0,0,1800,0,-1377,0,88,663,0,-263,0,-263,0,-582,0,-6,0,6,2084,0.5,15.871296047378532,0.9731450681116469,1,0.0,0.12044681884409908,0.5716231147812814
